username,tweet_text_element
Hrishikesh,Is it just me or do restaurant running ads on swiggy automatically get excluded from the consideration set while ordering?
Indian Mistress Ishita,"Munch, Watch, Repeat! 
It's Momo Monday at MovieMax. 
Visit MovieMax for delicious munchies and latest movies Or Swiggy it!
.
.
.
#MovieMaxOfficial #MomoMonday #MomoLover #MomosChutney #Momos #MomoTime #MovieMaxFood #MovieMaxMagic #FoodieAdventures #MomoMania"
saravana.the ultra,Zomato and swiggy cringey notifications
Deals Only,"I get scared to enter even my own street on a Bike during Night time due to the fear of stray dogs.

I wonder how these Delivery guys manage to deliver in midnight, that too in remotest of the areas!

Huge respect to all #swiggy #zomato #zepto delivery guys. "
यश शर्मा,"This is very good news! ONDC can really put pressure on Ola, Uber, Swiggy, Zomato, etc. I hope 
@nammayatri
 is successful in #Chennai. Everybody wins!"
Shiva Rapolu,"This is very good news! ONDC can really put pressure on Ola, Uber, Swiggy, Zomato, etc. I hope 
@nammayatri
 is successful in #Chennai. Everybody wins!"
Value Research,"Swiggy Instamart : Create Cart Worth ₹149 or More & Get Free Energy Drink & Free 1kg Sugar. 

*Delhi Available Check Your Location"
Jash Valia,"With my very limited law knowledge, wouldn't some large law firm be interested in turning this into a class action lawsuit? Maybe not for Swiggy with 140 peeps but any other company that layoff-ed more?"
shreya¹ᴰ | #BANRCB,"With my very limited law knowledge, wouldn't some large law firm be interested in turning this into a class action lawsuit? Maybe not for Swiggy with 140 peeps but any other company that layoff-ed more?"
raheL,"Swiggy Instamart : Create Cart Worth ₹149 or More & Get Free Energy Drink & Free 1kg Sugar. 

*Delhi Available Check Your Location"
shanaya,"any swiggy pet right now

approach me"
Swiggy_87,"This is very good news! ONDC can really put pressure on Ola, Uber, Swiggy, Zomato, etc. I hope 
@nammayatri
 is successful in #Chennai. Everybody wins!"
Deals Only,"Swiggy Instamart : Create Cart Worth ₹149 or More & Get Free Energy Drink & Free 1kg Sugar. 

*Delhi Available Check Your Location"
Abhinav Kukreja,Is it just me or do restaurant running ads on swiggy automatically get excluded from the consideration set while ordering?
HelloMeets,"With my very limited law knowledge, wouldn't some large law firm be interested in turning this into a class action lawsuit? Maybe not for Swiggy with 140 peeps but any other company that layoff-ed more?"
NebulaWorld,"any swiggy pet right now

approach me"
lawl,"Swiggy Instamart : Create Cart Worth ₹149 or More & Get Free Energy Drink & Free 1kg Sugar. 

*Delhi Available Check Your Location"
saravana.the ultra,Is it just me or do restaurant running ads on swiggy automatically get excluded from the consideration set while ordering?
