username,tweet_text_element
L Venkat Ram Reddy,"Course it's Burger  BTW, I have saved around 6K with Swiggy One this year  Romba jasthi order panreno "
Hitendra Khatri,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
U day,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
ZAID,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
MSK,"Okay 
@Swiggy
 
I like where it’s going"
Lucifer261,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
Rohan Leuva,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
D.Shivsagar,"#TelanganaCM #RevanthReddy met Gig workers, Cab and Auto drivers and announces :

₹5 lakh accidental insurance

Free treatment up to ₹10 lakhs under Rajiv Arogyasri

₹2 lakh financial assistance to the family of Swiggy delivery boy who died after falling from bldng 4 mths ago."
𝑩𝒆𝒓𝒍𝒊𝒏,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
Raman Shankar,"My yearly subscription list...
Discord
Netflix
Aha
Disney hotstar
Prime video
Zee5 
Sonyliv
Sun Nxt
Facebook
Instagram/threads
X/Twitter
YouTube
Google one 100gb
Telegram
Truecaller
Zomato"
Ashis kar,"In this article, you'll learn how Swiggy's adoption of AWS Graviton for their worker nodes has significantly reduced costs and improved availability

They decreased infrastructure costs by around 30% and saw a 15% increase in pod performance

➤ https://bytes.swiggy.com/how-swiggy-migrated-its-k8s-workload-to-graviton-d2643bbc7871…"
D.Shivsagar,How #Thanjavur Swiggy'd in 2023!
Suchitra Mukherjee,"In this article, you'll learn how Swiggy's adoption of AWS Graviton for their worker nodes has significantly reduced costs and improved availability

They decreased infrastructure costs by around 30% and saw a 15% increase in pod performance

➤ https://bytes.swiggy.com/how-swiggy-migrated-its-k8s-workload-to-graviton-d2643bbc7871…"
Raman Shankar,"Damn they sent a medicine because they don't want your stomach to get upset 

Wtf 
@Swiggy
 seriously?"
Premium,that smile is priceless thank you swiggy
The Live Time,"Okay 
@Swiggy
 
I like where it’s going"
Surya Reddy,"#TelanganaCM #RevanthReddy met Gig workers, Cab and Auto drivers and announces :

₹5 lakh accidental insurance

Free treatment up to ₹10 lakhs under Rajiv Arogyasri

₹2 lakh financial assistance to the family of Swiggy delivery boy who died after falling from bldng 4 mths ago."
Surya Reddy,How #Thanjavur Swiggy'd in 2023!
Kanika Choudhary,"#TelanganaCM #RevanthReddy met Gig workers, Cab and Auto drivers and announces :

₹5 lakh accidental insurance

Free treatment up to ₹10 lakhs under Rajiv Arogyasri

₹2 lakh financial assistance to the family of Swiggy delivery boy who died after falling from bldng 4 mths ago."
Tanu,"Okay 
@Swiggy
 
I like where it’s going"
Sohini Pattanayak,"Course it's Burger  BTW, I have saved around 6K with Swiggy One this year  Romba jasthi order panreno "
Premium,"Course it's Burger  BTW, I have saved around 6K with Swiggy One this year  Romba jasthi order panreno "
Syed Ansar Ali,"In this article, you'll learn how Swiggy's adoption of AWS Graviton for their worker nodes has significantly reduced costs and improved availability

They decreased infrastructure costs by around 30% and saw a 15% increase in pod performance

➤ https://bytes.swiggy.com/how-swiggy-migrated-its-k8s-workload-to-graviton-d2643bbc7871…"
doola,"#TelanganaCM #RevanthReddy met Gig workers, Cab and Auto drivers and announces :

₹5 lakh accidental insurance

Free treatment up to ₹10 lakhs under Rajiv Arogyasri

₹2 lakh financial assistance to the family of Swiggy delivery boy who died after falling from bldng 4 mths ago."
TIMES NOW,"#swiggytheif 
@Swiggy
 @SwiggyCares
 @hydcitypolice
  the below order was stolen by swiggy executive no proper response from swiggy when went to hotel this is happening from morning it seems what is happening swiggy? 
@KTRoffice"
